,Number/Click,Time,Connection Status,COM,Voltage,City_Volt_1,City_Volt_2,City_Volt_3,Gen_Volt_1,Gen_Volt_2,Gen_Volt_3,Alarm,Condition
0,1,-,Connceted,2,-,-,-,-,-,-,-,-,-
1,2,1308,Connceted,5,14.5V,9V,V,V,231V,231V,232V,WARNING : Service Request,auto
2,3,-,Not Connceted,8,-,-,-,-,-,-,-,-,-
3,4,2054,Connceted,9,13.1V,V,V,V,V,V,V,WARNING : Service Request,auto
4,5,297,Connceted,10,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
5,6,2423,Connceted,12,13.9V,225V,222V,226V,V,V,V,-,auto
6,7,1149,Connceted,13,12.9V,V,V,V,V,V,V,-,auto
7,8,-,Not Connceted,14,-,-,-,-,-,-,-,-,-
8,9,2333,Connceted,15,12.7V,V,V,V,V,V,V,WARNING : Service Request,auto
9,10,-,Not Connceted,16,-,-,-,-,-,-,-,-,-
10,11,-,Not Connceted,17,-,-,-,-,-,-,-,-,-
11,12,8831,Connceted,19,13.5V,205V,205V,205V,V,V,V,-,auto
12,13,18696,Connceted,20,13.4V,V,V,V,V,V,V,WARNING : Service Request,auto
13,14,177,Connceted,21,12.7V,V,V,V,V,V,V,-,auto
14,15,-,Not Connceted,22,-,-,-,-,-,-,-,-,-
15,16,2871,Connceted,23,12.8V,V,V,V,V,V,V,-,auto
16,17,28673,Connceted,24,14.5V,V,V,V,229V,234V,229V,WARNING : Service Request,auto
17,18,4447,Connceted,25,13.6V,219V,219V,219V,V,V,V,-,auto
18,19,4501,Connceted,26,13.7V,214V,214V,224V,V,V,V,-,auto
19,20,3859,Connceted,27,13.2V,V,V,V,V,V,V,-,auto
20,21,1722,Connceted,28,12.7V,V,V,V,V,V,V,-,auto
21,22,3481,Connceted,29,13.8V,243V,245V,246V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
22,23,4449,Connceted,30,14.5V,V,V,V,235V,228V,230V,WARNING : Service Request,auto
23,24,37395,Connceted,31,13.7V,239V,238V,241V,V,V,V,-,auto
24,25,50215,Connceted,32,12.7V,V,V,V,V,V,V,-,auto
25,26,1524,Connceted,33,13.7V,216V,218V,218V,V,V,V,-,auto
26,27,1932,Connceted,34,13.4V,234V,234V,232V,V,V,V,WARNING : Low Oil Press. Sender,auto
27,28,889,Connceted,36,14.4V,V,V,6V,231V,232V,231V,WARNING : Service Request,auto
28,29,1255,Connceted,37,13.6V,213V,214V,214V,V,V,V,-,auto
29,30,3306,Connceted,38,12.6V,V,V,V,V,V,V,-,auto
30,31,1638,Connceted,39,13.6V,216V,224V,223V,V,V,V,-,auto
31,32,552,Connceted,41,13.8V,217V,217V,217V,V,V,V,-,auto
32,33,20012,Connceted,42,12.9V,V,V,V,V,V,V,-,auto
33,34,-,Connceted,43,-,-,-,-,-,-,-,-,-
34,35,-,Not Connceted,44,-,-,-,-,-,-,-,-,-
35,36,11113,Connceted,45,14.6V,V,V,V,230V,233V,232V,-,auto
36,37,158,Connceted,46,13.7V,235V,235V,236V,V,V,V,-,auto
37,38,7723,Connceted,48,13V,V,V,V,V,V,V,-,auto
38,39,-,Not Connceted,49,-,-,-,-,-,-,-,-,-
39,40,-,Not Connceted,53,-,-,-,-,-,-,-,-,-
40,41,-,Not Connceted,54,-,-,-,-,-,-,-,-,-
41,42,-,Not Connceted,55,-,-,-,-,-,-,-,-,-
42,43,446,Connceted,56,13.9V,218V,218V,218V,V,V,V,-,auto
43,44,213,Connceted,57,13.7V,202V,230V,230V,V,V,V,-,auto
44,45,760,Connceted,58,13.6V,220V,216V,219V,V,V,V,-,auto
45,46,16682,Connceted,61,13.3V,222V,222V,220V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
46,47,455,Connceted,62,13.8V,205V,205V,205V,V,V,V,-,stop
47,48,1105,Connceted,73,13.5V,218V,228V,219V,V,V,V,SHUTDOWN ALARM: Fail to Start,auto
48,49,33918,Connceted,74,13.1V,V,V,V,V,V,V,-,auto
49,50,13,Connceted,107,13.7V,247,247V,246V,V,V,V,-,auto
50,51,71,Connceted,106,13.1V,226V,228V,226V,V,V,V,-,auto
51,52,-,Not Connceted,104,-,-,-,-,-,-,-,-,-
52,53,-,Not Connceted,105,-,-,-,-,-,-,-,-,-
53,54,1,Connceted,103,13.7V,223V,223V,225V,V,V,V,-,auto
54,55,332,Connceted,102,13.7V,237V,237V,235V,V,V,V,-,auto
55,56,-,Not Connceted,91,-,-,-,-,-,-,-,-,-
56,57,6166,Connceted,101,13.8V,218V,224V,226V,V,V,V,-,auto
57,58,10839,Connceted,100,13.7V,231V,228V,231V,V,V,V,-,auto
58,59,-,Not Connceted,99,-,-,-,-,-,-,-,-,-
59,60,23673,Connceted,98,13.3V,209V,222V,209V,V,V,V,-,auto
60,61,45,Connceted,97,13.8V,222V,222V,222V,V,V,V,|SHUTDOWN ALARM: Low Oil Press. Switch,auto
61,62,1,Connceted,94,13.9V,219V,220V,216V,V,V,V,-,auto
62,63,2801,Connceted,50,13.6V,212V,213V,213V,V,V,V,WARNING : Service Request,auto
63,64,638,Connceted,51,13.7V,223V,211V,235V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
64,65,855,Connceted,93,13.8V,218V,214V,211V,V,V,V,-,auto
65,66,-,Not Connceted,92,-,-,-,-,-,-,-,-,-
66,67,-,Not Connceted,47,-,-,-,-,-,-,-,-,-
67,68,1308,Connceted,59,13.5V,231V,231V,213V,V,V,V,WARNING : Service Request,auto
68,69,21279,Connceted,60,12.7V,V,V,V,V,V,V,-,auto
69,70,9457,Connceted,52,13.8V,213V,213V,242V,V,V,V,WARNING : Service Request,auto
70,71,11128,Connceted,1,13.6V,210V,218V,210V,V,V,V,-,auto
71,72,3024,Connceted,3,14.5V,V,V,V,229V,230V,229V,-,auto
72,73,11671,Connceted,89,13.6V,225V,225V,225V,V,V,V,SHUTDOWN ALARM: Genset Low Voltage,auto
73,74,16,Connceted,87,13.6V,207V,219V,220V,V,V,V,-,auto
74,75,190,Connceted,86,13.3V,230V,210V,230V,V,V,V,-,auto
75,76,10424,Connceted,11,12.6V,V,V,V,V,V,V,-,auto
76,77,1063,Connceted,82,13.7V,234V,218V,227V,V,V,V,"WARNING : Service Request
SHUTDOWN ALARM: Fail to Start",auto
77,78,17002,Connceted,84,12.9V,V,V,V,V,V,V,-,auto
78,79,20600,Connceted,7,12.7V,V,V,V,V,V,V,|SHUTDOWN ALARM: Emergency Stop,stop
79,80,11769,Connceted,83,13.3V,229V,238V,238V,V,V,V,-,stop
80,81,7646,Connceted,72,13.4V,220V,226V,197V,V,V,10V,WARNING : Service Request,auto
81,82,968,Connceted,71,13.6V,233V,214V,235V,V,V,V,-,auto
82,83,-,Not Connceted,70,-,-,-,-,-,-,-,-,-
83,84,937,Connceted,69,13.6V,219V,218V,221V,V,V,V,-,auto
84,85,-,Not Connceted,66,-,-,-,-,-,-,-,-,-
85,86,-,Not Connceted,64,-,-,-,-,-,-,-,-,-
86,87,10238,Connceted,63,14.5V,5V,V,V,227,220V,221V,-,auto
87,88,-,Not Connceted,67,-,-,-,-,-,-,-,-,-
88,89,104,Connceted,65,13.7V,219V,234V,225V,V,V,V,-,auto
89,90,77,Connceted,78,13.8V,220V,220V,220V,V,V,V,WARNING : Service Request,auto
90,91,2709,Connceted,68,13.7V,233V,239V,233V,V,V,V,-,auto
91,92,1368,Connceted,79,14.4V,144V,148V,145V,229V,238V,236V,WARNING : Service Request,auto
92,93,599,Connceted,76,13.7V,231V,232V,232V,V,V,V,-,auto
93,94,-,Not Connceted,75,-,-,-,-,-,-,-,-,-
94,95,-,Not Connceted,77,-,-,-,-,-,-,-,-,-
95,96,1342,Connceted,108,13.2V,219V,229V,219V,V,V,V,-,auto
96,97,-,Not Connceted,109,-,-,-,-,-,-,-,-,-
97,98,80,Connceted,110,13.8V,241V,240V,238V,V,V,V,-,auto
98,99,-,Not Connceted,111,-,-,-,-,-,-,-,-,-
99,100,211,Connceted,112,13.5V,244,229V,252V,V,V,V,-,auto
100,101,-,Not Connceted,113,-,-,-,-,-,-,-,-,-
101,102,1811,Connceted,114,13.8V,233V,238V,241V,V,V,V,WARNING : Service Request,auto
102,103,22796,Connceted,115,13.7V,226V,225V,235V,V,V,V,-,auto
103,104,1639,Connceted,116,13.7V,239V,247V,233V,V,V,V,-,auto
104,105,30,Connceted,117,13.7V,222V,220V,245V,V,V,V,-,auto
105,106,233,Connceted,118,13.5V,212V,211V,194V,V,V,V,-,auto
106,107,2547,Connceted,119,13.4V,211V,216V,213V,V,V,V,-,auto
107,108,51,Connceted,121,13.3V,241V,226V,226V,V,V,V,-,auto
108,109,-,Connceted,122,-,-,-,-,-,-,-,-,-
109,110,100,Connceted,123,13.6V,228V,233V,235V,V,V,V,-,auto
110,111,4332,Connceted,125,13.6V,222V,222V,222V,V,V,V,"WARNING : Service Request
‘SHUTDOWN ALARM: Low Oil Press. Sender",auto
111,112,2258,Connceted,126,14.5V,V,V,V,235V,231V,233V,-,auto
112,113,134,Connceted,127,13.4V,223V,225V,235V,V,V,V,-,auto
113,114,217,Connceted,128,13.6V,226V,236V,220V,V,V,V,-,auto
114,115,17,Connceted,129,13.5V,203V,230V,223V,V,V,V,-,auto
115,116,149,Connceted,130,13.7V,219V,218V,219V,V,V,V,-,auto
116,117,119,Connceted,131,13.8V,223V,224V,225V,V,V,V,-,auto
117,118,869,Connceted,132,13.6V,229V,226V,242V,V,V,V,-,auto
118,119,88,Connceted,134,14.5V,238V,238V,236V,V,V,V,-,auto
119,120,169,Connceted,133,13.1V,244,244V,244V,V,V,V,-,auto
120,121,-,Connceted,135,-,-,-,-,-,-,-,-,-
121,122,10879,Connceted,136,13.5V,220V,220V,220V,V,V,V,-,auto
122,123,-,Not Connceted,137,-,-,-,-,-,-,-,-,-
123,124,364,Connceted,138,13.6V,241V,241V,225V,V,V,V,-,auto
124,125,-,Not Connceted,139,-,-,-,-,-,-,-,-,-
125,126,381,Connceted,140,13.5V,222V,224V,224V,V,V,V,-,auto
126,127,197,Connceted,141,13.4V,223V,223V,223V,V,V,V,-,stop
127,128,408,Connceted,142,14.8V,57V,56V,57V,227,233V,227V,-,auto
128,129,2320,Connceted,4,13.5V,192V,192V,192V,V,V,V,-,auto
129,130,8424,Connceted,143,13.4V,227,214V,223V,V,V,V,-,auto
130,131,73,Connceted,144,13.8V,218V,236V,221V,V,V,V,-,auto
